lon lat cluster
-122.136163 37.4290875 0
-122.136125 37.4263345 0
-122.1361056 37.4280242 0
-122.1360916 37.4321101 0
-122.136091 37.430118 0
-122.136083 37.431502 0
-122.1360799 37.4267972 0
-122.1360792 37.4274317 0
-122.1360435 37.4285736 0
-122.1360074 37.4261963 0
-122.136007 37.4310245 0
-122.1360046 37.4300021 0
-122.1359723 37.4319821 0
-122.1359673 37.426243 0
-122.1359645 37.4304465 0
-122.1359623 37.4278738 0
-122.135961 37.4261677 0
-122.1359604 37.4291703 0
-122.1359597 37.4314098 0
-122.1359456 37.4267655 0
-122.1359316 37.4262254 0
-122.1359244 37.429789 0
-122.1359013 37.4284768 0
-122.1358796 37.4273438 0
-122.1358731 37.4261184 0
-122.1358428 37.4266959 0
-122.1358345 37.4278173 0
-122.135823 37.4261711 0
-122.1358087 37.4289566 0
-122.1357954 37.4321686 0
-122.1357813 37.4302841 0
-122.1357713 37.432386 0
-122.1357694 37.4313023 0
-122.1357654 37.4262236 0
-122.1357583 37.4308917 0
-122.1357527 37.4298862 0
-122.1357385 37.4283887 0
-122.1357343 37.4319177 0
-122.1357307 37.4265749 0
-122.1357116 37.4262709 0
-122.1357106 37.4272121 0
-122.1356989 37.4277656 0
-122.1356541 37.4259623 0
-122.1356524 37.4288894 0
-122.1356275 37.431177 0
-122.1356272 37.4302022 0
-122.1356053 37.426012 0
-122.1355996 37.4317713 0
-122.1355996 37.4317713 0
-122.1355896 37.4299853 0
-122.1355836 37.4283079 0
-122.1355806 37.4258968 0
-122.1355736 37.4284902 0
-122.1355576 37.4276742 0
-122.1355557 37.4260595 0
-122.135543 37.4265119 0
-122.1355419 37.4259358 0
-122.1355299 37.427109 0
-122.1355211 37.4307239 0
-122.1355204 37.4261084 0
-122.1355108 37.4294755 0
-122.1355098 37.4259703 0
-122.1354876 37.4324789 0
-122.1354861 37.4287775 0
-122.1354851 37.4258484 0
-122.1354612 37.4282429 0
-122.1354344 37.4317131 0
-122.135428 37.4321962 0
-122.1354191 37.4319721 0
-122.1354185 37.4259176 0
-122.1354152 37.4310357 0
-122.1353911 37.4326132 0
-122.1353877 37.4264285 0
-122.1353835 37.4300917 0
-122.1353706 37.4270447 0
-122.13535 37.4274761 0
-122.135346 37.4257344 0
-122.1353314 37.4292101 0
-122.1353129 37.430577 0
-122.1353106 37.4281 0
-122.135306 37.4286977 0
-122.1353017 37.4295549 0
-122.1352901 37.4269892 0
-122.1352712 37.4316209 0
-122.1352649 37.4258346 0
-122.1352567 37.4328787 0
-122.1352506 37.4263205 0
-122.1352424 37.4309254 0
-122.1352248 37.426912 0
-122.1351952 37.4317493 0
-122.1351763 37.4259302 0
-122.1351702 37.4274326 0
-122.1351644 37.42857 0
-122.1351575 37.428066 0
-122.1351532 37.4304907 0
-122.1351445 37.4296356 0
-122.1351369 37.4291605 0
-122.1351347 37.4318404 0
-122.1351207 37.4268269 0
-122.1351131 37.4267713 0
-122.1351053 37.4327912 0
-122.1350915 37.4307036 0
-122.1350766 37.4262133 0
-122.1350378 37.4319349 0
-122.1350203 37.4284721 0
-122.1350099 37.4302888 0
-122.1350056 37.4279151 0
